source_route,element,attribute,label,raw_url,resolved_url,type,status,final_url,fragment,target_route,owner
"/accessibility/","a","href","View all work →","portfolio/","https://hardmagic.com/portfolio/","internal","ok","https://hardmagic.com/portfolio/","","/portfolio/","route-owner"
"/accessibility/","a","href","Independent senior practice Bring us the decision that crosses creative, technical, and organizational boundaries. Explore →","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/accessibility/","a","href","Executive advisory Senior counsel for consequential decisions","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/accessibility/","a","href","Creative direction","services/creative-direction/","https://hardmagic.com/services/creative-direction/","internal","ok","https://hardmagic.com/services/creative-direction/","","/services/creative-direction/","route-owner"
"/accessibility/","a","href","Marketing consulting","services/marketing-consulting/","https://hardmagic.com/services/marketing-consulting/","internal","ok","https://hardmagic.com/services/marketing-consulting/","","/services/marketing-consulting/","route-owner"
"/accessibility/","a","href","Brand systems","services/brand-systems/","https://hardmagic.com/services/brand-systems/","internal","ok","https://hardmagic.com/services/brand-systems/","","/services/brand-systems/","route-owner"
"/accessibility/","a","href","GenAI strategy","services/genai-strategy/","https://hardmagic.com/services/genai-strategy/","internal","ok","https://hardmagic.com/services/genai-strategy/","","/services/genai-strategy/","route-owner"
"/accessibility/","a","href","Creative technology","services/creative-technology/","https://hardmagic.com/services/creative-technology/","internal","ok","https://hardmagic.com/services/creative-technology/","","/services/creative-technology/","route-owner"
"/accessibility/","a","href","Media management","services/media-management/","https://hardmagic.com/services/media-management/","internal","ok","https://hardmagic.com/services/media-management/","","/services/media-management/","route-owner"
"/accessibility/","a","href","Content operations","services/content-operations/","https://hardmagic.com/services/content-operations/","internal","ok","https://hardmagic.com/services/content-operations/","","/services/content-operations/","route-owner"
"/accessibility/","a","href","Compare engagement models Choose the right working relationship","engagements/","https://hardmagic.com/engagements/","internal","ok","https://hardmagic.com/engagements/","","/engagements/","route-owner"
"/accessibility/","a","href","Transformation sprint","engagements/transformation-sprint/","https://hardmagic.com/engagements/transformation-sprint/","internal","ok","https://hardmagic.com/engagements/transformation-sprint/","","/engagements/transformation-sprint/","route-owner"
"/accessibility/","a","href","Fractional creative office","engagements/fractional-creative-office/","https://hardmagic.com/engagements/fractional-creative-office/","internal","ok","https://hardmagic.com/engagements/fractional-creative-office/","","/engagements/fractional-creative-office/","route-owner"
"/accessibility/","a","href","GenAI lab","engagements/genai-lab/","https://hardmagic.com/engagements/genai-lab/","internal","ok","https://hardmagic.com/engagements/genai-lab/","","/engagements/genai-lab/","route-owner"
"/accessibility/","a","href","Managed media desk","engagements/managed-media-desk/","https://hardmagic.com/engagements/managed-media-desk/","internal","ok","https://hardmagic.com/engagements/managed-media-desk/","","/engagements/managed-media-desk/","route-owner"
"/accessibility/","a","href","Product launch room","engagements/product-launch-room/","https://hardmagic.com/engagements/product-launch-room/","internal","ok","https://hardmagic.com/engagements/product-launch-room/","","/engagements/product-launch-room/","route-owner"
"/accessibility/","a","href","Media & entertainment","industries/media-entertainment/","https://hardmagic.com/industries/media-entertainment/","internal","ok","https://hardmagic.com/industries/media-entertainment/","","/industries/media-entertainment/","route-owner"
"/accessibility/","a","href","Consumer brands","industries/consumer-brands/","https://hardmagic.com/industries/consumer-brands/","internal","ok","https://hardmagic.com/industries/consumer-brands/","","/industries/consumer-brands/","route-owner"
"/accessibility/","a","href","Sports & wellness","industries/sports-wellness/","https://hardmagic.com/industries/sports-wellness/","internal","ok","https://hardmagic.com/industries/sports-wellness/","","/industries/sports-wellness/","route-owner"
"/accessibility/","a","href","Software platforms","industries/software-platforms/","https://hardmagic.com/industries/software-platforms/","internal","ok","https://hardmagic.com/industries/software-platforms/","","/industries/software-platforms/","route-owner"
"/accessibility/","a","href","All industry dossiers","industries/","https://hardmagic.com/industries/","internal","ok","https://hardmagic.com/industries/","","/industries/","route-owner"
"/accessibility/","a","href","View all work with us →","services/","https://hardmagic.com/services/","internal","ok","https://hardmagic.com/services/","","/services/","route-owner"
"/accessibility/","a","href","HardMagic / Horizon 2035 Twelve sourced future scenarios for the people deciding what media becomes. Explore →","horizon/","https://hardmagic.com/horizon/","internal","ok","https://hardmagic.com/horizon/","","/horizon/","route-owner"
"/accessibility/","a","href","Latest insights Operational arguments for decision-makers","insights/","https://hardmagic.com/insights/","internal","ok","https://hardmagic.com/insights/","","/insights/","route-owner"
"/accessibility/","a","href","Technical briefs Private, evidence-led decision guides","briefs/","https://hardmagic.com/briefs/","internal","ok","https://hardmagic.com/briefs/","","/briefs/","route-owner"
"/accessibility/","a","href","Horizon 2035 Twelve future scenarios","horizon/","https://hardmagic.com/horizon/","internal","ok","https://hardmagic.com/horizon/","","/horizon/","route-owner"
"/accessibility/","a","href","Methods","methods/","https://hardmagic.com/methods/","internal","ok","https://hardmagic.com/methods/","","/methods/","route-owner"
"/accessibility/","a","href","Editorial policy","editorial-policy/","https://hardmagic.com/editorial-policy/","internal","ok","https://hardmagic.com/editorial-policy/","","/editorial-policy/","route-owner"
"/accessibility/","a","href","Creative direction","insights/creative-direction-after-model-abundance/","https://hardmagic.com/insights/creative-direction-after-model-abundance/","internal","ok","https://hardmagic.com/insights/creative-direction-after-model-abundance/","","/insights/creative-direction-after-model-abundance/","route-owner"
"/accessibility/","a","href","Brand memory","insights/brand-memory-in-generative-systems/","https://hardmagic.com/insights/brand-memory-in-generative-systems/","internal","ok","https://hardmagic.com/insights/brand-memory-in-generative-systems/","","/insights/brand-memory-in-generative-systems/","route-owner"
"/accessibility/","a","href","Human + agent loop","methods/human-agent-creative-loop/","https://hardmagic.com/methods/human-agent-creative-loop/","internal","ok","https://hardmagic.com/methods/human-agent-creative-loop/","","/methods/human-agent-creative-loop/","route-owner"
"/accessibility/","a","href","Accessibility as editorial","methods/accessibility-as-editorial/","https://hardmagic.com/methods/accessibility-as-editorial/","internal","ok","https://hardmagic.com/methods/accessibility-as-editorial/","","/methods/accessibility-as-editorial/","route-owner"
"/accessibility/","a","href","Hybrid inference","methods/hybrid-inference/","https://hardmagic.com/methods/hybrid-inference/","internal","ok","https://hardmagic.com/methods/hybrid-inference/","","/methods/hybrid-inference/","route-owner"
"/accessibility/","a","href","Agent operations","insights/the-case-for-agent-readable-creative-operations/","https://hardmagic.com/insights/the-case-for-agent-readable-creative-operations/","internal","ok","https://hardmagic.com/insights/the-case-for-agent-readable-creative-operations/","","/insights/the-case-for-agent-readable-creative-operations/","route-owner"
"/accessibility/","a","href","Provenance","insights/provenance-without-killing-creative-flow/","https://hardmagic.com/insights/provenance-without-killing-creative-flow/","internal","ok","https://hardmagic.com/insights/provenance-without-killing-creative-flow/","","/insights/provenance-without-killing-creative-flow/","route-owner"
"/accessibility/","a","href","Static publishing","insights/static-websites-as-durable-media/","https://hardmagic.com/insights/static-websites-as-durable-media/","internal","ok","https://hardmagic.com/insights/static-websites-as-durable-media/","","/insights/static-websites-as-durable-media/","route-owner"
"/accessibility/","a","href","Media control room","insights/what-a-modern-media-control-room-needs/","https://hardmagic.com/insights/what-a-modern-media-control-room-needs/","internal","ok","https://hardmagic.com/insights/what-a-modern-media-control-room-needs/","","/insights/what-a-modern-media-control-room-needs/","route-owner"
"/accessibility/","a","href","Collection intelligence","methods/collection-to-intelligence/","https://hardmagic.com/methods/collection-to-intelligence/","internal","ok","https://hardmagic.com/methods/collection-to-intelligence/","","/methods/collection-to-intelligence/","route-owner"
"/accessibility/","a","href","GenAI production","insights/from-prompting-to-production-systems/","https://hardmagic.com/insights/from-prompting-to-production-systems/","internal","ok","https://hardmagic.com/insights/from-prompting-to-production-systems/","","/insights/from-prompting-to-production-systems/","route-owner"
"/accessibility/","a","href","90-day activation","methods/30-60-90-activation/","https://hardmagic.com/methods/30-60-90-activation/","internal","ok","https://hardmagic.com/methods/30-60-90-activation/","","/methods/30-60-90-activation/","route-owner"
"/accessibility/","a","href","View all ideas →","insights/","https://hardmagic.com/insights/","internal","ok","https://hardmagic.com/insights/","","/insights/","route-owner"
"/accessibility/","a","href","The product constellation One system from creative intent to verified delivery. Explore →","products/","https://hardmagic.com/products/","internal","ok","https://hardmagic.com/products/","","/products/","route-owner"
"/accessibility/","a","href","WireMark Repository to canvas","products/wiremark/","https://hardmagic.com/products/wiremark/","internal","ok","https://hardmagic.com/products/wiremark/","","/products/wiremark/","route-owner"
"/accessibility/","a","href","Canvas","products/wiremark/canvas/","https://hardmagic.com/products/wiremark/canvas/","internal","ok","https://hardmagic.com/products/wiremark/canvas/","","/products/wiremark/canvas/","route-owner"
"/accessibility/","a","href","Source intelligence","products/wiremark/source-intelligence/","https://hardmagic.com/products/wiremark/source-intelligence/","internal","ok","https://hardmagic.com/products/wiremark/source-intelligence/","","/products/wiremark/source-intelligence/","route-owner"
